LCLid,tstp,energy(kWh/hh)
MAC000065,2013-03-24 06:30:00, 0.013 
MAC000065,2013-03-24 07:00:00, 0.399 
MAC000065,2013-03-24 07:30:00, 0.74 
MAC000065,2013-03-24 08:00:00, 0.304 
MAC000065,2013-03-24 08:30:00, 0.757 
MAC000065,2013-03-24 09:00:00, 0.662 
MAC000065,2013-03-24 09:30:00, 0.757 
MAC000065,2013-03-24 10:00:00, 1.617 
MAC000065,2013-03-24 10:30:00, 0.867 
MAC000065,2013-03-24 11:00:00, 1.044 
MAC000065,2013-03-24 11:30:00, 1.258 
MAC000065,2013-03-24 12:00:00, 0.059 
MAC000065,2013-03-24 12:30:00, 0.013 
MAC000065,2013-03-24 13:00:00, 0.014 
MAC000065,2013-03-24 13:30:00, 0.015 
MAC000065,2013-03-24 14:00:00, 0.016 
MAC000065,2013-03-24 14:30:00, 0.058 
MAC000065,2013-03-24 15:00:00, 0.02 
MAC000065,2013-03-24 15:30:00, 0.013 
MAC000065,2013-03-24 16:00:00, 0.203 
MAC000065,2013-03-24 16:30:00, 0.769 
MAC000065,2013-03-24 17:00:00, 0.276 
MAC000065,2013-03-24 17:30:00, 0.072 
MAC000065,2013-03-24 18:00:00, 0.17 
MAC000065,2013-03-24 18:30:00, 0.775 
MAC000065,2013-03-24 19:00:00, 1.697 
MAC000065,2013-03-24 19:30:00, 0.881 
MAC000065,2013-03-24 20:00:00, 0.85 
MAC000065,2013-03-24 20:30:00, 0.11 
MAC000065,2013-03-24 21:00:00, 0.251 
MAC000065,2013-03-24 21:30:00, 0.216 
MAC000065,2013-03-24 22:00:00, 0.586 
MAC000065,2013-03-24 22:30:00, 0.753 
MAC000065,2013-03-24 23:00:00, 0.783 
MAC000065,2013-03-24 23:30:00, 0.425 
MAC000065,2013-03-25 00:00:00, 0.063 
MAC000065,2013-03-25 00:30:00, 0.034 
MAC000065,2013-03-25 01:00:00, 0.013 
MAC000065,2013-03-25 01:30:00, 0.018 
MAC000065,2013-03-25 02:00:00, 0.024 
MAC000065,2013-03-25 02:30:00, 0.055 
MAC000065,2013-03-25 03:00:00, 0.019 
MAC000065,2013-03-25 03:30:00, 0.014 
MAC000065,2013-03-25 04:00:00, 0.016 
MAC000065,2013-03-25 04:30:00, 0.015 
MAC000065,2013-03-25 05:00:00, 0.05 
MAC000065,2013-03-25 05:30:00, 0.04 
MAC000065,2013-03-25 06:00:00, 0.072 
MAC000065,2013-03-25 06:30:00, 0.031 
MAC000065,2013-03-25 07:00:00, 0.146 
MAC000065,2013-03-25 07:30:00, 0.106 
MAC000065,2013-03-25 08:00:00, 0.168 
MAC000065,2013-03-25 08:30:00, 0.024 
MAC000065,2013-03-25 09:00:00, 0.022 
MAC000065,2013-03-25 09:30:00, 0.047 
MAC000065,2013-03-25 10:00:00, 0.147 
MAC000065,2013-03-25 10:30:00, 0.142 
MAC000065,2013-03-25 11:00:00, 1.1210001 
MAC000065,2013-03-25 11:30:00, 0.861 
MAC000065,2013-03-25 12:00:00, 0.973 
MAC000065,2013-03-25 12:30:00, 0.862 
MAC000065,2013-03-25 13:00:00, 0.332 
MAC000065,2013-03-25 13:30:00, 0.734 
MAC000065,2013-03-25 14:00:00, 0.834 
MAC000065,2013-03-25 14:30:00, 0.752 
MAC000065,2013-03-25 15:00:00, 0.755 
MAC000065,2013-03-25 15:30:00, 0.811 
MAC000065,2013-03-25 16:00:00, 0.711 
MAC000065,2013-03-25 16:30:00, 0.715 
MAC000065,2013-03-25 17:00:00, 0.717 
MAC000065,2013-03-25 17:30:00, 0.628 
MAC000065,2013-03-25 18:00:00, 0.607 
MAC000065,2013-03-25 18:30:00, 0.311 
MAC000065,2013-03-25 19:00:00, 0.328 
MAC000065,2013-03-25 19:30:00, 0.327 
MAC000065,2013-03-25 20:00:00, 0.386 
MAC000065,2013-03-25 20:30:00, 0.165 
MAC000065,2013-03-25 21:00:00, 0.174 
MAC000065,2013-03-25 21:30:00, 0.285 
MAC000065,2013-03-25 22:00:00, 0.162 
MAC000065,2013-03-25 22:30:00, 0.793 
MAC000065,2013-03-25 23:00:00, 0.557 
MAC000065,2013-03-25 23:30:00, 0.199 
MAC000065,2013-03-26 00:00:00, 0.041 
MAC000065,2013-03-26 00:30:00, 0.035 
MAC000065,2013-03-26 01:00:00, 0.016 
MAC000065,2013-03-26 01:30:00, 0.057 
MAC000065,2013-03-26 02:00:00, 0.036 
MAC000065,2013-03-26 02:30:00, 0.012 
MAC000065,2013-03-26 03:00:00, 0.013 
MAC000065,2013-03-26 03:30:00, 0.014 
MAC000065,2013-03-26 04:00:00, 0.022 
MAC000065,2013-03-26 04:30:00, 0.078 
MAC000065,2013-03-26 05:00:00, 0.059 
MAC000065,2013-03-26 05:30:00, 0.029 
MAC000065,2013-03-26 06:00:00, 0.012 
MAC000065,2013-03-26 06:30:00, 0.013 
MAC000065,2013-03-26 07:00:00, 0.168 
MAC000065,2013-03-26 07:30:00, 0.094 
MAC000065,2013-03-26 08:00:00, 0.461 
MAC000065,2013-03-26 08:30:00, 0.203 
MAC000065,2013-03-26 09:00:00, 0.133 
MAC000065,2013-03-26 09:30:00, 0.018 
MAC000065,2013-03-26 10:00:00, 0.056 
MAC000065,2013-03-26 10:30:00, 0.015 
MAC000065,2013-03-26 11:00:00, 0.012 
MAC000065,2013-03-26 11:30:00, 0.015 
MAC000065,2013-03-26 12:00:00, 0.015 
MAC000065,2013-03-26 12:30:00, 0.429 
MAC000065,2013-03-26 13:00:00, 0.046 
MAC000065,2013-03-26 13:30:00, 0.554 
MAC000065,2013-03-26 14:00:00, 0.722 
MAC000065,2013-03-26 14:30:00, 0.801 
MAC000065,2013-03-26 15:00:00, 0.721 
MAC000065,2013-03-26 15:30:00, 0.735 
MAC000065,2013-03-26 16:00:00, 0.604 
MAC000065,2013-03-26 16:30:00, 0.56 
MAC000065,2013-03-26 17:00:00, 0.572 
MAC000065,2013-03-26 17:30:00, 0.684 
MAC000065,2013-03-26 18:00:00, 0.58 
MAC000065,2013-03-26 18:30:00, 0.59 
MAC000065,2013-03-26 19:00:00, 0.306 
MAC000065,2013-03-26 19:30:00, 0.664 
MAC000065,2013-03-26 20:00:00, 0.186 
MAC000065,2013-03-26 20:30:00, 0.278 
MAC000065,2013-03-26 21:00:00, 0.295 
MAC000065,2013-03-26 21:30:00, 0.803 
MAC000065,2013-03-26 22:00:00, 0.75 
MAC000065,2013-03-26 22:30:00, 0.508 
MAC000065,2013-03-26 23:00:00, 0.352 
MAC000065,2013-03-26 23:30:00, 0.374 
MAC000065,2013-03-27 00:00:00, 0.183 
MAC000065,2013-03-27 00:30:00, 0.028 
MAC000065,2013-03-27 01:00:00, 0.054 
MAC000065,2013-03-27 01:30:00, 0.018 
MAC000065,2013-03-27 02:00:00, 0.015 
MAC000065,2013-03-27 02:30:00, 0.017 
MAC000065,2013-03-27 03:00:00, 0.045 
MAC000065,2013-03-27 03:30:00, 0.032 
MAC000065,2013-03-27 04:00:00, 0.014 
MAC000065,2013-03-27 04:30:00, 0.015 
MAC000065,2013-03-27 05:00:00, 0.014 
MAC000065,2013-03-27 05:30:00, 0.092 
MAC000065,2013-03-27 06:00:00, 0.084 
MAC000065,2013-03-27 06:30:00, 0.067 
MAC000065,2013-03-27 07:00:00, 0.889 
MAC000065,2013-03-27 07:30:00, 1.5650001 
MAC000065,2013-03-27 08:00:00, 1.4809999 
MAC000065,2013-03-27 08:30:00, 0.505 
MAC000065,2013-03-27 09:00:00, 0.276 
MAC000065,2013-03-27 09:30:00, 0.164 
MAC000065,2013-03-27 10:00:00, 0.021 
MAC000065,2013-03-27 10:30:00, 0.013 
MAC000065,2013-03-27 11:00:00, 0.015 
MAC000065,2013-03-27 11:30:00, 0.041 
MAC000065,2013-03-27 12:00:00, 0.155 
MAC000065,2013-03-27 12:30:00, 0.021 
MAC000065,2013-03-27 13:00:00, 1.276 
MAC000065,2013-03-27 13:30:00, 1.465 
MAC000065,2013-03-27 14:00:00, 0.693 
MAC000065,2013-03-27 14:30:00, 0.133 
MAC000065,2013-03-27 15:00:00, 0.013 
MAC000065,2013-03-27 15:30:00, 0.014 
MAC000065,2013-03-27 16:00:00, 1.5470001 
MAC000065,2013-03-27 16:30:00, 2.1400001 
MAC000065,2013-03-27 17:00:00, 0.71 
MAC000065,2013-03-27 17:30:00, 0.022 
MAC000065,2013-03-27 18:00:00, 0.018 
MAC000065,2013-03-27 18:30:00, 0.051 
MAC000065,2013-03-27 19:00:00, 0.273 
MAC000065,2013-03-27 19:30:00, 0.121 
MAC000065,2013-03-27 20:00:00, 0.048 
MAC000065,2013-03-27 20:30:00, 0.128 
MAC000065,2013-03-27 21:00:00, 0.312 
MAC000065,2013-03-27 21:30:00, 0.179 
MAC000065,2013-03-27 22:00:00, 0.231 
MAC000065,2013-03-27 22:30:00, 0.143 
MAC000065,2013-03-27 23:00:00, 0.088 
MAC000065,2013-03-27 23:30:00, 0.706 
MAC000065,2013-03-28 00:00:00, 0.405 
MAC000065,2013-03-28 00:30:00, 0.049 
MAC000065,2013-03-28 01:00:00, 0.019 
MAC000065,2013-03-28 01:30:00, 0.014 
MAC000065,2013-03-28 02:00:00, 0.017 
MAC000065,2013-03-28 02:30:00, 0.056 
MAC000065,2013-03-28 03:00:00, 0.017 
MAC000065,2013-03-28 03:30:00, 0.013 
MAC000065,2013-03-28 04:00:00, 0.016 
MAC000065,2013-03-28 04:30:00, 0.074 
MAC000065,2013-03-28 05:00:00, 0.07 
MAC000065,2013-03-28 05:30:00, 0.013 
MAC000065,2013-03-28 06:00:00, 0.911 
MAC000065,2013-03-28 06:30:00, 1.4579999 
MAC000065,2013-03-28 07:00:00, 2.1140001 
MAC000065,2013-03-28 07:30:00, 2.1259999 
MAC000065,2013-03-28 08:00:00, 1.217 
MAC000065,2013-03-28 08:30:00, 1.007 
MAC000065,2013-03-28 09:00:00, 1.41 
MAC000065,2013-03-28 09:30:00, 1.559 
MAC000065,2013-03-28 10:00:00, 1.921 
MAC000065,2013-03-28 10:30:00, 1.601 
MAC000065,2013-03-28 11:00:00, 1.497 
MAC000065,2013-03-28 11:30:00, 0.78 
MAC000065,2013-03-28 12:00:00, 0.38 
MAC000065,2013-03-28 12:30:00, 0.807 
MAC000065,2013-03-28 13:00:00, 0.73 
MAC000065,2013-03-28 13:30:00, 0.844 
MAC000065,2013-03-28 14:00:00, 0.772 
MAC000065,2013-03-28 14:30:00, 0.7 
MAC000065,2013-03-28 15:00:00, 0.717 
MAC000065,2013-03-28 15:30:00, 0.565 
MAC000065,2013-03-28 16:00:00, 0.046 
MAC000065,2013-03-28 16:30:00, 0.013 
MAC000065,2013-03-28 17:00:00, 0.016 
MAC000065,2013-03-28 17:30:00, 0.015 
MAC000065,2013-03-28 18:00:00, 0.068 
MAC000065,2013-03-28 18:30:00, 0.179 
MAC000065,2013-03-28 19:00:00, 0.098 
MAC000065,2013-03-28 19:30:00, 0.146 
MAC000065,2013-03-28 20:00:00, 0.24 
MAC000065,2013-03-28 20:30:00, 0.179 
MAC000065,2013-03-28 21:00:00, 0.222 
MAC000065,2013-03-28 21:30:00, 0.149 
MAC000065,2013-03-28 22:00:00, 0.095 
MAC000065,2013-03-28 22:30:00, 0.182 
MAC000065,2013-03-28 23:00:00, 0.197 
MAC000065,2013-03-28 23:30:00, 0.121 
MAC000065,2013-03-29 00:00:00, 0.019 
MAC000065,2013-03-29 00:30:00, 0.051 
MAC000065,2013-03-29 01:00:00, 0.026 
MAC000065,2013-03-29 01:30:00, 0.016 
MAC000065,2013-03-29 02:00:00, 0.059 
MAC000065,2013-03-29 02:30:00, 0.029 
MAC000065,2013-03-29 03:00:00, 0.015 
MAC000065,2013-03-29 03:30:00, 0.039 
MAC000065,2013-03-29 04:00:00, 0.056 
MAC000065,2013-03-29 04:30:00, 0.041 
MAC000065,2013-03-29 05:00:00, 0.013 
MAC000065,2013-03-29 05:30:00, 0.013 
MAC000065,2013-03-29 06:00:00, 0.038 
MAC000065,2013-03-29 06:30:00, 1.003 
MAC000065,2013-03-29 07:00:00, 2.105 
MAC000065,2013-03-29 07:30:00, 1.4960001 
MAC000065,2013-03-29 08:00:00, 1.846 
MAC000065,2013-03-29 08:30:00, 0.519 
MAC000065,2013-03-29 09:00:00, 0.686 
MAC000065,2013-03-29 09:30:00, 0.719 
MAC000065,2013-03-29 10:00:00, 0.773 
MAC000065,2013-03-29 10:30:00, 1.207 
MAC000065,2013-03-29 11:00:00, 1.089 
MAC000065,2013-03-29 11:30:00, 0.88 
MAC000065,2013-03-29 12:00:00, 1.7460001 
MAC000065,2013-03-29 12:30:00, 1.1390001 
MAC000065,2013-03-29 13:00:00, 0.24 
MAC000065,2013-03-29 13:30:00, 0.819 
MAC000065,2013-03-29 14:00:00, 0.931 
MAC000065,2013-03-29 14:30:00, 0.913 
MAC000065,2013-03-29 15:00:00, 0.762 
MAC000065,2013-03-29 15:30:00, 0.856 
MAC000065,2013-03-29 16:00:00, 0.678 
MAC000065,2013-03-29 16:30:00, 1.175 
MAC000065,2013-03-29 17:00:00, 0.983 
MAC000065,2013-03-29 17:30:00, 0.18 
MAC000065,2013-03-29 18:00:00, 0.146 
MAC000065,2013-03-29 18:30:00, 0.152 
MAC000065,2013-03-29 19:00:00, 0.169 
MAC000065,2013-03-29 19:30:00, 0.114 
MAC000065,2013-03-29 20:00:00, 0.077 
MAC000065,2013-03-29 20:30:00, 0.132 
MAC000065,2013-03-29 21:00:00, 0.184 
MAC000065,2013-03-29 21:30:00, 0.2 
MAC000065,2013-03-29 22:00:00, 0.173 
MAC000065,2013-03-29 22:30:00, 0.194 
MAC000065,2013-03-29 23:00:00, 0.212 
MAC000065,2013-03-29 23:30:00, 0.335 
MAC000065,2013-03-30 00:00:00, 0.069 
MAC000065,2013-03-30 00:30:00, 0.022 
MAC000065,2013-03-30 01:00:00, 0.049 
MAC000065,2013-03-30 01:30:00, 0.014 
MAC000065,2013-03-30 02:00:00, 0.015 
MAC000065,2013-03-30 02:30:00, 0.045 
MAC000065,2013-03-30 03:00:00, 0.021 
MAC000065,2013-03-30 03:30:00, 0.015 
MAC000065,2013-03-30 04:00:00, 0.023 
MAC000065,2013-03-30 04:30:00, 0.043 
MAC000065,2013-03-30 05:00:00, 0.013 
MAC000065,2013-03-30 05:30:00, 0.015 
MAC000065,2013-03-30 06:00:00, 0.036 
MAC000065,2013-03-30 06:30:00, 0.042 
MAC000065,2013-03-30 07:00:00, 0.013 
MAC000065,2013-03-30 07:30:00, 0.163 
MAC000065,2013-03-30 08:00:00, 0.076 
MAC000065,2013-03-30 08:30:00, 0.172 
MAC000065,2013-03-30 09:00:00, 0.062 
MAC000065,2013-03-30 09:30:00, 0.1 
MAC000065,2013-03-30 10:00:00, 0.059 
MAC000065,2013-03-30 10:30:00, 0.182 
MAC000065,2013-03-30 11:00:00, 0.078 
MAC000065,2013-03-30 11:30:00, 0.049 
MAC000065,2013-03-30 12:00:00, 0.177 
MAC000065,2013-03-30 12:30:00, 0.082 
MAC000065,2013-03-30 13:00:00, 0.085 
MAC000065,2013-03-30 13:30:00, 0.109 
MAC000065,2013-03-30 14:00:00, 0.186 
MAC000065,2013-03-30 14:30:00, 0.037 
MAC000065,2013-03-30 15:00:00, 0.051 
MAC000065,2013-03-30 15:30:00, 0.068 
MAC000065,2013-03-30 16:00:00, 0.108 
MAC000065,2013-03-30 16:30:00, 0.043 
MAC000065,2013-03-30 17:00:00, 0.048 
MAC000065,2013-03-30 17:30:00, 0.027 
MAC000065,2013-03-30 18:00:00, 0.197 
MAC000065,2013-03-30 18:30:00, 0.116 
MAC000065,2013-03-30 19:00:00, 0.269 
MAC000065,2013-03-30 19:30:00, 0.281 
MAC000065,2013-03-30 20:00:00, 0.221 
MAC000065,2013-03-30 20:30:00, 0.245 
MAC000065,2013-03-30 21:00:00, 0.23 
MAC000065,2013-03-30 21:30:00, 0.197 
MAC000065,2013-03-30 22:00:00, 0.253 
MAC000065,2013-03-30 22:30:00, 0.15 
MAC000065,2013-03-30 23:00:00, 0.137 
MAC000065,2013-03-30 23:30:00, 0.097 
MAC000065,2013-03-31 00:00:00, 0.034 
MAC000065,2013-03-31 00:30:00, 0.012 
MAC000065,2013-03-31 01:00:00, 0.051 
MAC000065,2013-03-31 01:30:00, 0.012 
MAC000065,2013-03-31 02:00:00, 0.012 
MAC000065,2013-03-31 02:30:00, 0.052 
MAC000065,2013-03-31 03:00:00, 0.028 
MAC000065,2013-03-31 03:30:00, 0.012 
MAC000065,2013-03-31 04:00:00, 0.012 
MAC000065,2013-03-31 04:30:00, 0.018 
MAC000065,2013-03-31 05:00:00, 0.012 
MAC000065,2013-03-31 05:30:00, 0.046 
MAC000065,2013-03-31 06:00:00, 0.044 
MAC000065,2013-03-31 06:30:00, 0.012 
MAC000065,2013-03-31 07:00:00, 0.808 
MAC000065,2013-03-31 07:30:00, 0.686 
MAC000065,2013-03-31 08:00:00, 0.725 
MAC000065,2013-03-31 08:30:00, 0.769 
MAC000065,2013-03-31 09:00:00, 0.577 
MAC000065,2013-03-31 09:30:00, 0.044 
MAC000065,2013-03-31 10:00:00, 0.037 
MAC000065,2013-03-31 10:30:00, 0.101 
MAC000065,2013-03-31 11:00:00, 0.171 
MAC000065,2013-03-31 11:30:00, 0.015 
MAC000065,2013-03-31 12:00:00, 0.017 
MAC000065,2013-03-31 12:30:00, 0.058 
MAC000065,2013-03-31 13:00:00, 0.046 
MAC000065,2013-03-31 13:30:00, 0.161 
MAC000065,2013-03-31 14:00:00, 0.176 
MAC000065,2013-03-31 14:30:00, 0.047 
MAC000065,2013-03-31 15:00:00, 0.143 
MAC000065,2013-03-31 15:30:00, 0.593 
MAC000065,2013-03-31 16:00:00, 0.388 
MAC000065,2013-03-31 16:30:00, 0.298 
MAC000065,2013-03-31 17:00:00, 0.832 
MAC000065,2013-03-31 17:30:00, 1.154 
MAC000065,2013-03-31 18:00:00, 0.461 
MAC000065,2013-03-31 18:30:00, 0.156 
MAC000065,2013-03-31 19:00:00, 0.273 
MAC000065,2013-03-31 19:30:00, 0.131 
MAC000065,2013-03-31 20:00:00, 0.134 
MAC000065,2013-03-31 20:30:00, 0.164 
MAC000065,2013-03-31 21:00:00, 0.346 
MAC000065,2013-03-31 21:30:00, 0.189 
MAC000065,2013-03-31 22:00:00, 0.261 
MAC000065,2013-03-31 22:30:00, 0.248 
MAC000065,2013-03-31 23:00:00, 0.169 
MAC000065,2013-03-31 23:30:00, 0.099 
MAC000065,2013-04-01 00:00:00, 0.016 
MAC000065,2013-04-01 00:30:00, 0.05 
MAC000065,2013-04-01 01:00:00, 0.03 
MAC000065,2013-04-01 01:30:00, 0.013 
MAC000065,2013-04-01 02:00:00, 0.016 
MAC000065,2013-04-01 02:30:00, 0.015 
MAC000065,2013-04-01 03:00:00, 0.057 
MAC000065,2013-04-01 03:30:00, 0.024 
MAC000065,2013-04-01 04:00:00, 0.013 
MAC000065,2013-04-01 04:30:00, 0.015 
MAC000065,2013-04-01 05:00:00, 0.017 
MAC000065,2013-04-01 05:30:00, 0.037 
MAC000065,2013-04-01 06:00:00, 0.045 
MAC000065,2013-04-01 06:30:00, 0.013 
MAC000065,2013-04-01 07:00:00, 0.423 
MAC000065,2013-04-01 07:30:00, 0.726 
MAC000065,2013-04-01 08:00:00, 0.747 
MAC000065,2013-04-01 08:30:00, 0.764 
MAC000065,2013-04-01 09:00:00, 0.378 
MAC000065,2013-04-01 09:30:00, 0.143 
MAC000065,2013-04-01 10:00:00, 0.145 
MAC000065,2013-04-01 10:30:00, 0.032 
MAC000065,2013-04-01 11:00:00, 0.106 
MAC000065,2013-04-01 11:30:00, 0.016 
MAC000065,2013-04-01 12:00:00, 0.049 
MAC000065,2013-04-01 12:30:00, 0.271 
MAC000065,2013-04-01 13:00:00, 0.027 
MAC000065,2013-04-01 13:30:00, 0.056 
MAC000065,2013-04-01 14:00:00, 0.19 
MAC000065,2013-04-01 14:30:00, 0.037 
MAC000065,2013-04-01 15:00:00, 0.032 
MAC000065,2013-04-01 15:30:00, 0.198 
MAC000065,2013-04-01 16:00:00, 0.066 
MAC000065,2013-04-01 16:30:00, 0.018 
MAC000065,2013-04-01 17:00:00, 0.043 
MAC000065,2013-04-01 17:30:00, 0.815 
MAC000065,2013-04-01 18:00:00, 0.728 
MAC000065,2013-04-01 18:30:00, 0.135 
MAC000065,2013-04-01 19:00:00, 0.347 
MAC000065,2013-04-01 19:30:00, 0.237 
MAC000065,2013-04-01 20:00:00, 0.249 
MAC000065,2013-04-01 20:30:00, 0.171 
MAC000065,2013-04-01 21:00:00, 0.348 
MAC000065,2013-04-01 21:30:00, 0.28 
MAC000065,2013-04-01 22:00:00, 0.162 
MAC000065,2013-04-01 22:30:00, 0.086 
MAC000065,2013-04-01 23:00:00, 0.05 
MAC000065,2013-04-01 23:30:00, 0.013 
MAC000065,2013-04-02 00:00:00, 0.018 
MAC000065,2013-04-02 00:30:00, 0.162 
MAC000065,2013-04-02 01:00:00, 0.029 
MAC000065,2013-04-02 01:30:00, 0.157 
MAC000065,2013-04-02 02:00:00, 0.016 
MAC000065,2013-04-02 02:30:00, 0.05 
MAC000065,2013-04-02 03:00:00, 0.182 
MAC000065,2013-04-02 03:30:00, 0.015 
MAC000065,2013-04-02 04:00:00, 0.144 
MAC000065,2013-04-02 04:30:00, 0.14 
MAC000065,2013-04-02 05:00:00, 0.099 
MAC000065,2013-04-02 05:30:00, 0.041 
MAC000065,2013-04-02 06:00:00, 0.112 
MAC000065,2013-04-02 06:30:00, 0.125 
MAC000065,2013-04-02 07:00:00, 0.875 
MAC000065,2013-04-02 07:30:00, 0.659 
MAC000065,2013-04-02 08:00:00, 0.132 
MAC000065,2013-04-02 08:30:00, 0.041 
MAC000065,2013-04-02 09:00:00, 0.064 
MAC000065,2013-04-02 09:30:00, 0.018 
MAC000065,2013-04-02 10:00:00, 0.016 
MAC000065,2013-04-02 10:30:00, 0.018 
MAC000065,2013-04-02 11:00:00, 0.055 
MAC000065,2013-04-02 11:30:00, 0.013 
MAC000065,2013-04-02 12:00:00, 0.015 
MAC000065,2013-04-02 12:30:00, 0.016 
MAC000065,2013-04-02 13:00:00, 0.036 
MAC000065,2013-04-02 13:30:00, 0.048 
MAC000065,2013-04-02 14:00:00, 0.108 
MAC000065,2013-04-02 14:30:00, 0.04 
MAC000065,2013-04-02 15:00:00, 0.035 
MAC000065,2013-04-02 15:30:00, 0.044 
MAC000065,2013-04-02 16:00:00, 0.057 
MAC000065,2013-04-02 16:30:00, 1.36 
MAC000065,2013-04-02 17:00:00, 0.853 
MAC000065,2013-04-02 17:30:00, 0.21 
MAC000065,2013-04-02 18:00:00, 0.02 
MAC000065,2013-04-02 18:30:00, 0.162 
MAC000065,2013-04-02 19:00:00, 0.232 
MAC000065,2013-04-02 19:30:00, 0.453 
MAC000065,2013-04-02 20:00:00, 0.127 
MAC000065,2013-04-02 20:30:00, 0.89 
MAC000065,2013-04-02 21:00:00, 0.907 
MAC000065,2013-04-02 21:30:00, 0.917 
MAC000065,2013-04-02 22:00:00, 0.9 
MAC000065,2013-04-02 22:30:00, 0.459 
MAC000065,2013-04-02 23:00:00, 0.188 
MAC000065,2013-04-02 23:30:00, 0.046 
MAC000065,2013-04-03 00:00:00, 0.012 
MAC000065,2013-04-03 00:30:00, 0.013 
MAC000065,2013-04-03 01:00:00, 0.019 
MAC000065,2013-04-03 01:30:00, 0.038 
MAC000065,2013-04-03 02:00:00, 0.052 
MAC000065,2013-04-03 02:30:00, 0.059 
MAC000065,2013-04-03 03:00:00, 0.04 
MAC000065,2013-04-03 03:30:00, 0.016 
MAC000065,2013-04-03 04:00:00, 0.023 
MAC000065,2013-04-03 04:30:00, 0.052 
MAC000065,2013-04-03 05:00:00, 0.015 
MAC000065,2013-04-03 05:30:00, 0.013 
MAC000065,2013-04-03 06:00:00, 0.016 
MAC000065,2013-04-03 06:30:00, 0.598 
MAC000065,2013-04-03 07:00:00, 0.222 
MAC000065,2013-04-03 07:30:00, 0.153 
MAC000065,2013-04-03 08:00:00, 0.018 
MAC000065,2013-04-03 08:30:00, 0.016 
MAC000065,2013-04-03 09:00:00, 0.015 
MAC000065,2013-04-03 09:30:00, 0.158 
MAC000065,2013-04-03 10:00:00, 0.055 
MAC000065,2013-04-03 10:30:00, 0.039 
MAC000065,2013-04-03 11:00:00, 0.27 
MAC000065,2013-04-03 11:30:00, 0.024 
MAC000065,2013-04-03 12:00:00, 0.045 
MAC000065,2013-04-03 12:30:00, 0.198 
MAC000065,2013-04-03 13:00:00, 0.026 
MAC000065,2013-04-03 13:30:00, 0.019 
MAC000065,2013-04-03 14:00:00, 0.015 
MAC000065,2013-04-03 14:30:00, 0.042 
MAC000065,2013-04-03 15:00:00, 0.042 
MAC000065,2013-04-03 15:30:00, 0.012 
MAC000065,2013-04-03 16:00:00, 0.015 
MAC000065,2013-04-03 16:30:00, 0.531 
MAC000065,2013-04-03 17:00:00, 0.827 
MAC000065,2013-04-03 17:30:00, 1.038 
MAC000065,2013-04-03 18:00:00, 0.735 
MAC000065,2013-04-03 18:30:00, 0.576 
MAC000065,2013-04-03 19:00:00, 0.237 
MAC000065,2013-04-03 19:30:00, 0.253 
MAC000065,2013-04-03 20:00:00, 0.259 
MAC000065,2013-04-03 20:30:00, 0.322 
MAC000065,2013-04-03 21:00:00, 0.488 
MAC000065,2013-04-03 21:30:00, 0.323 
MAC000065,2013-04-03 22:00:00, 0.116 
MAC000065,2013-04-03 22:30:00, 0.178 
MAC000065,2013-04-03 23:00:00, 0.332 
MAC000065,2013-04-03 23:30:00, 0.161 
MAC000065,2013-04-04 00:00:00, 0.033 
MAC000065,2013-04-04 00:30:00, 0.048 
MAC000065,2013-04-04 01:00:00, 0.015 
MAC000065,2013-04-04 01:30:00, 0.016 
MAC000065,2013-04-04 02:00:00, 0.037 
MAC000065,2013-04-04 02:30:00, 0.043 
MAC000065,2013-04-04 03:00:00, 0.013 
MAC000065,2013-04-04 03:30:00, 0.016 
MAC000065,2013-04-04 04:00:00, 0.023 
MAC000065,2013-04-04 04:30:00, 0.059 
MAC000065,2013-04-04 05:00:00, 0.014 
MAC000065,2013-04-04 05:30:00, 0.909 
MAC000065,2013-04-04 06:00:00, 0.087 
MAC000065,2013-04-04 06:30:00, 0.197 
MAC000065,2013-04-04 07:00:00, 0.08 
MAC000065,2013-04-04 07:30:00, 0.11 
MAC000065,2013-04-04 08:00:00, 0.017 
MAC000065,2013-04-04 08:30:00, 0.062 
MAC000065,2013-04-04 09:00:00, 0.026 
MAC000065,2013-04-04 09:30:00, 0.015 
MAC000065,2013-04-04 10:00:00, 0.327 
MAC000065,2013-04-04 10:30:00, 0.225 
MAC000065,2013-04-04 11:00:00, 0.04 
MAC000065,2013-04-04 11:30:00, 0.929 
MAC000065,2013-04-04 12:00:00, 0.979 
MAC000065,2013-04-04 12:30:00, 0.667 
MAC000065,2013-04-04 13:00:00, 0.649 
MAC000065,2013-04-04 13:30:00, 0.813 
MAC000065,2013-04-04 14:00:00, 0.735 
MAC000065,2013-04-04 14:30:00, 0.767 
MAC000065,2013-04-04 15:00:00, 0.73 
MAC000065,2013-04-04 15:30:00, 0.719 
MAC000065,2013-04-04 16:00:00, 0.726 
MAC000065,2013-04-04 16:30:00, 0.603 
MAC000065,2013-04-04 17:00:00, 0.233 
MAC000065,2013-04-04 17:30:00, 0.138 
MAC000065,2013-04-04 18:00:00, 0.595 
MAC000065,2013-04-04 18:30:00, 0.796 
MAC000065,2013-04-04 19:00:00, 0.85 
MAC000065,2013-04-04 19:30:00, 0.266 
MAC000065,2013-04-04 20:00:00, 0.232 
MAC000065,2013-04-04 20:30:00, 0.187 
MAC000065,2013-04-04 21:00:00, 0.633 
